No solution
10.000
aero-res,array-power,bearing-res,cda,energy,energy-gained,gravitation-res,irradiance,motor-power,power-out,resistive-force,speed,time,tire-res
-5.91543,262.50000,0.83333,-2.00779,-223905388.35760,64433.23560,21.87543,525.00000,73.51879,83.51879,24.15054,10.00000,74.10000,7.35721
-0.07123,278.64661,0.83333,-0.04574,-223850963.39920,54424.95840,28.76585,557.29321,117.46617,127.46617,36.88494,10.00000,74.20000,7.35699
-16.85068,294.08618,0.83333,-1.99202,-223804290.71320,46672.68600,55.53488,588.17235,154.43983,164.43983,46.87314,10.00000,74.30000,7.35561
0.27151,308.82727,0.83333,0.05772,-224639643.95440,-835353.24120,368.99712,617.65454,2619.25294,2629.25294,377.37571,10.00000,74.40000,7.27375
-20.65877,322.88397,0.83333,-1.46714,-225091297.83760,-451653.88320,284.03720,645.76793,1567.47809,1577.47809,271.51975,10.00000,74.50000,7.30799
-12.09727,336.27413,0.83333,-0.70255,-225079237.47400,12060.36360,83.89994,672.54826,292.77312,302.77312,79.98919,10.00000,74.60000,7.35319
-14.39549,349.01806,0.83333,-1.03045,-225131419.58920,-52182.11520,124.69529,698.03612,483.96838,493.96838,118.48111,10.00000,74.70000,7.34798
-0.40966,361.13754,0.83333,-0.21806,-225424043.72800,-292624.13880,214.72249,722.27507,1163.98237,1173.98237,222.47541,10.00000,74.80000,7.32925
-0.66713,372.65507,0.83333,-0.11995,-225713150.59120,-289106.86320,215.20735,745.31013,1165.72969,1175.72969,222.70267,10.00000,74.90000,7.32912
0.16574,383.59336,0.83333,0.02245,-225714369.23800,-1218.64680,89.40773,767.18672,376.97849,386.97849,97.75941,10.00000,75.00000,7.35261
0.24302,393.97494,0.83333,0.05771,-226188400.33240,-474031.09440,278.05037,787.94988,1700.72798,1710.72798,286.43678,10.00000,75.10000,7.31006
-1.59374,403.82185,0.83333,-1.55796,-226328752.83400,-140352.50160,162.29328,807.64369,783.68991,793.68991,168.87424,10.00000,75.20000,7.34137
-9.05271,413.15545,0.83333,-2.05363,-226352876.97760,-24124.14360,116.77807,826.31090,470.16696,480.16696,115.90784,10.00000,75.30000,7.34915
-4.27109,421.99632,0.83333,-0.83115,-226438827.62560,-85950.64800,143.76316,843.99264,650.74812,660.74812,147.67025,10.00000,75.40000,7.34485
-0.37766,430.36414,0.83333,-0.47580,-226501368.13240,-62540.50680,130.31318,860.72827,594.08777,604.08777,138.11596,10.00000,75.50000,7.34711
0.20073,438.27762,0.83333,0.04715,-226387428.31240,113939.82000,26.90231,876.55524,111.77812,121.77812,35.29343,10.00000,75.60000,7.35706
1.90483,445.75453,0.83333,0.05695,-227708723.70880,-1321295.39640,487.09792,891.50905,4106.01952,4116.01952,497.04700,10.00000,75.70000,7.21092
0.26141,452.81163,0.83333,0.02389,-227774204.23840,-65480.52960,134.87926,905.62326,624.70199,634.70199,143.32036,10.00000,75.80000,7.34636
0.28108,459.46474,0.83333,0.02528,-227627245.96360,146958.27480,5.59169,918.92947,41.24731,51.24731,14.06358,10.00000,75.90000,7.35748
-0.88660,465.72868,0.83333,-1.02378,-227925236.57560,-297990.61200,230.41868,931.45736,1283.48038,1293.48038,237.69037,10.00000,76.00000,7.32496
0.01270,471.61738,0.83333,0.00893,-227937505.93000,-12269.35440,112.45136,943.23476,495.69892,505.69892,120.64715,10.00000,76.10000,7.34976
-1.51472,477.14384,0.83333,-0.05452,-228114691.55080,-177185.62080,188.09068,954.28768,959.32612,969.32612,194.74512,10.00000,76.20000,7.33583
0.10264,482.32019,0.83333,0.01314,-228099699.25720,14992.29360,100.10114,964.64037,430.67493,440.67493,108.38848,10.00000,76.30000,7.35137
-0.04807,487.15771,0.83333,-0.00529,-227956691.35240,143007.90480,17.92730,974.31541,79.91353,89.91353,26.06986,10.00000,76.40000,7.35730
-0.46972,491.66687,0.83333,-0.12257,-228037867.96120,-81176.60880,149.15422,983.33374,707.15745,717.15745,156.86171,10.00000,76.50000,7.34388
0.19227,495.85738,0.83333,0.04772,-228882099.59800,-844231.63680,387.80227,991.71476,2830.94526,2840.94526,396.09281,10.00000,76.60000,7.26494
0.16281,499.73818,0.83333,0.02816,-228724539.52840,157560.06960,9.17229,999.47635,52.07132,62.07132,17.52588,10.00000,76.70000,7.35745
-3.42759,503.31749,0.83333,-0.76870,-228620666.62960,103872.89880,54.84870,1006.63497,204.78166,214.78166,59.61010,10.00000,76.80000,7.35566
-1.79731,506.60285,0.83333,-1.32763,-228562248.15160,58418.47800,82.55339,1013.20570,334.32930,344.32930,88.94274,10.00000,76.90000,7.35333
-0.40340,509.60114,0.83333,-0.10866,-228987593.59840,-425345.44680,276.53483,1019.20228,1681.11627,1691.11627,284.27534,10.00000,77.00000,7.31058
-23.26330,512.31859,0.83333,-1.25232,-229000847.88760,-13254.28920,143.59237,1024.63718,539.13606,549.13606,128.50728,10.00000,77.10000,7.34488
0.01679,514.76082,0.83333,0.04944,-228947221.17160,53626.71600,85.22193,1029.52163,355.79772,365.79772,93.42511,10.00000,77.20000,7.35306
0.25937,516.93283,0.83333,0.03514,-228880352.17960,66868.99200,77.70522,1033.86566,321.18563,331.18563,86.15173,10.00000,77.30000,7.35381
-1.04155,518.83908,0.83333,-0.61579,-229261949.56240,-381597.38280,264.56777,1037.67816,1568.83181,1578.83181,271.67411,10.00000,77.40000,7.31456
0.59262,520.48345,0.83333,0.02817,-229120719.48880,141230.07360,28.29997,1040.96690,118.17769,128.17769,37.08293,10.00000,77.50000,7.35701
-0.02619,521.86928,0.83333,-0.00970,-229101278.91640,19440.57240,105.43351,1043.73855,457.86769,467.86769,113.59135,10.00000,77.60000,7.35070
-6.58958,522.99934,0.83333,-0.26622,-229018173.97840,83104.93800,76.03997,1045.99869,282.15229,292.15229,77.63768,10.00000,77.70000,7.35396
-8.84662,523.87595,0.83333,-0.48726,-229045315.98400,-27142.00560,137.95508,1047.75189,589.27041,599.27041,137.28764,10.00000,77.80000,7.34585
-0.21022,524.50084,0.83333,-0.04932,-230215723.79200,-1170407.80800,463.91994,1049.00168,3765.63364,3775.63364,471.76772,10.00000,77.90000,7.22467
-5.99157,524.87527,0.83333,-1.89019,-230168407.38280,47316.40920,96.87167,1049.75054,383.44080,393.44080,99.06519,10.00000,78.00000,7.35176
-20.22581,525.00000,0.83333,-1.07718,-230017486.32160,150921.06120,42.76510,1050.00000,95.77483,105.77483,30.72900,10.00000,78.10000,7.35638
-27.25115,524.87527,0.83333,-1.97329,-229940936.32120,76550.00040,101.12859,1049.75054,302.23638,312.23638,82.06201,10.00000,78.20000,7.35124
0.09384,524.50084,0.83333,0.05113,-229790432.68000,150503.64120,22.63561,1049.00168,96.43517,106.43517,30.91997,10.00000,78.30000,7.35719
-0.29768,523.87595,0.83333,-0.14118,-229972108.74640,-181676.06640,195.13790,1047.75189,1018.53169,1028.53169,203.00772,10.00000,78.40000,7.33417
-5.33358,522.99934,0.83333,-0.22445,-230219535.96160,-247427.21520,224.34211,1045.99869,1200.29716,1210.29716,227.16851,10.00000,78.50000,7.32665
-17.26429,521.86928,0.83333,-1.83044,-230274162.52720,-54626.56560,158.88184,1043.73855,663.60974,673.60974,149.79292,10.00000,78.60000,7.34204
-21.60624,520.48345,0.83333,-0.71035,-230493849.83440,-219687.30720,230.24927,1040.96690,1120.72597,1130.72597,216.80136,10.00000,78.70000,7.32500
-11.91043,518.83908,0.83333,-1.53310,-230711858.40760,-218008.57320,219.71531,1037.67816,1114.41845,1124.41845,215.96612,10.00000,78.80000,7.32791
0.30440,516.93283,0.83333,0.03333,-230613391.71880,98466.68880,57.98541,1033.86566,233.41425,243.41425,66.47858,10.00000,78.90000,7.35544
-1.33188,514.76082,0.83333,-1.98719,-230533993.49560,79398.22320,71.23958,1029.52163,284.21020,294.21020,78.09543,10.00000,79.00000,7.35440
-0.15655,512.31859,0.83333,-0.04170,-230788243.29400,-254249.79840,220.22413,1024.63718,1208.56803,1218.56803,228.22869,10.00000,79.10000,7.32778
-6.17462,509.60114,0.83333,-0.48624,-231173763.16840,-385519.87440,269.89155,1019.20228,1570.48968,1580.48968,271.86307,10.00000,79.20000,7.31281
0.11027,506.60285,0.83333,0.05101,-231020192.55400,153570.61440,14.78831,1013.20570,70.01781,80.01781,23.08928,10.00000,79.30000,7.35737
-0.13036,503.31749,0.83333,-0.19714,-230915294.14480,104898.40920,50.85391,1006.63497,201.93302,211.93302,58.91280,10.00000,79.40000,7.35592
-38.18063,499.73818,0.83333,-2.03246,-230833214.81800,82079.32680,103.03657,999.47635,261.74005,271.74005,73.04027,10.00000,79.50000,7.35100
-8.06439,495.85738,0.83333,-0.58546,-230838987.30280,-5772.48480,121.66569,991.71476,501.89206,511.89206,121.78307,10.00000,79.60000,7.34844
-0.58192,491.66687,0.83333,-0.22360,-230749385.35480,89601.94800,58.72054,983.33374,232.77257,242.77257,66.32734,10.00000,79.70000,7.35539
-4.01716,487.15771,0.83333,-0.38012,-230941482.56080,-192097.20600,197.78544,974.31541,1010.76106,1020.76106,201.93514,10.00000,79.80000,7.33353
-0.89570,482.32019,0.83333,-0.22694,-231085261.57480,-143779.01400,174.83422,964.64037,871.70634,881.70634,182.11063,10.00000,79.90000,7.33878
-5.83054,477.14384,0.83333,-0.28276,-231453454.97680,-368193.40200,260.25296,954.28768,1489.90329,1499.90329,262.57171,10.00000,80.00000,7.31596
-3.21347,471.61738,0.83333,-0.09641,-231903492.77680,-450037.80000,282.71524,943.23476,1711.72238,1721.72238,287.64355,10.00000,80.10000,7.30845
-20.83111,465.72868,0.83333,-1.30732,-231912639.95920,-9147.18240,130.60623,931.45736,481.13752,491.13752,117.95551,10.00000,80.20000,7.34706
-16.00244,459.46474,0.83333,-0.44140,-232020156.09760,-107516.13840,171.18290,918.92947,748.12068,758.12068,163.35335,10.00000,80.30000,7.33956
0.19516,452.81163,0.83333,0.02358,-232232652.04120,-212495.94360,196.64392,905.62326,1033.07814,1043.07814,205.00622,10.00000,80.40000,7.33381
-19.80491,445.75453,0.83333,-1.23253,-232108806.20200,123845.83920,41.17167,891.50905,91.73831,101.73831,29.55655,10.00000,80.50000,7.35646
0.02679,438.27762,0.83333,0.04026,-232016343.22960,92462.97240,43.05926,876.55524,171.43603,181.43603,51.27575,10.00000,80.60000,7.35637
-0.42339,430.36414,0.83333,-0.55382,-232227937.07080,-211593.84120,193.82603,860.72827,1008.12481,1018.12481,201.57046,10.00000,80.70000,7.33449
0.17472,421.99632,0.83333,0.05714,-232897629.67000,-669692.59920,336.79325,843.99264,2272.25354,2282.25354,345.08909,10.00000,80.80000,7.28779
0.00982,413.15545,0.83333,0.05707,-232918839.04120,-21209.37120,106.19166,826.31090,462.07037,472.07037,114.38541,10.00000,80.90000,7.35060
-7.04237,403.82185,0.83333,-1.11643,-233057669.47000,-138830.42880,167.09206,807.64369,779.46193,789.46193,168.22342,10.00000,81.00000,7.34040
-9.57666,393.97494,0.83333,-0.92730,-232964704.10680,92965.36320,40.55880,787.94988,125.73782,135.73782,39.17196,10.00000,81.10000,7.35649
-5.50315,383.59336,0.83333,-0.20130,-232836866.75680,127837.35000,3.80137,767.18672,18.48961,28.48961,6.48904,10.00000,81.20000,7.35749
-8.26815,372.65507,0.83333,-1.28284,-233664052.96960,-827186.21280,381.23417,745.31013,2660.39455,2670.39455,381.06741,10.00000,81.30000,7.26806
-6.77447,361.13754,0.83333,-0.51227,-233664348.31720,-295.34760,91.21889,722.27507,351.95795,361.95795,92.63016,10.00000,81.40000,7.35241
-9.63837,349.01806,0.83333,-1.53676,-233597037.22720,67311.09000,47.69210,698.03612,152.04281,162.04281,46.24317,10.00000,81.50000,7.35611
-4.96312,336.27413,0.83333,-0.10792,-233563720.19920,33317.02800,63.32695,672.54826,233.72683,243.72683,66.55221,10.00000,81.60000,7.35505
-71.62819,322.88397,0.83333,-2.10823,-233449412.38000,114307.81920,61.75888,645.76793,-4.63775,5.36225,-1.68081,10.00000,81.70000,7.35517
-1.22885,308.82727,0.83333,-0.55607,-233363405.06800,86007.31200,13.02259,617.65454,59.91807,69.91807,19.98447,10.00000,81.80000,7.35740
-0.26882,294.08618,0.83333,-0.34805,-233454870.21760,-91465.14960,120.41948,588.17235,538.15604,548.15604,128.33262,10.00000,81.90000,7.34863
0.21717,278.64661,0.83333,0.05693,-233612469.54520,-157599.32760,148.34935,557.29321,706.42252,716.42252,156.74388,10.00000,82.00000,7.34403
0.23329,262.50000,0.83333,0.05516,-234389723.13160,-777253.58640,349.95869,525.00000,2411.53774,2421.53774,358.30752,10.00000,82.10000,7.28221
-1.17682,245.64569,0.83333,-0.24551,-234701472.28840,-311749.15680,207.27677,491.29137,1101.61557,1111.61557,214.26446,10.00000,82.20000,7.33118
-0.73329,228.09395,0.83333,-0.50191,-234926053.75240,-224581.46400,170.25771,456.18789,841.93135,851.93135,177.69750,10.00000,82.30000,7.33975
-0.93343,209.87014,0.83333,-0.42171,-234877558.19200,48495.56040,14.34688,419.74028,65.16025,75.16025,21.60415,10.00000,82.40000,7.35737
-4.04254,191.02005,0.83333,-0.60030,-234939207.59800,-61649.40600,88.55105,382.04010,352.26840,362.26840,92.69454,10.00000,82.50000,7.35270
-3.16356,171.61689,0.83333,-0.24619,-235676179.68280,-736972.08480,333.98010,343.23377,2208.76157,2218.76157,338.93883,10.00000,82.60000,7.28896
-0.06897,151.77028,0.83333,-0.55937,-235804008.65200,-127828.96920,112.74473,303.54056,496.85075,506.85075,120.85881,10.00000,82.70000,7.34972
0.06375,131.63774,0.83333,0.00707,-235825042.66000,-21034.00800,45.21641,263.27547,180.06554,190.06554,53.46974,10.00000,82.80000,7.35625
-0.93514,111.43863,0.83333,-0.76839,-235834095.56200,-9052.90200,32.14951,222.87726,126.58558,136.58558,39.40457,10.00000,82.90000,7.35687
-0.27992,91.47066,0.83333,-1.11399,-236633852.30560,-799756.74360,340.20058,182.94131,2303.01717,2313.01717,348.04036,10.00000,83.00000,7.28637
-5.68337,72.12714,0.83333,-1.86254,-236628277.57960,5574.72600,13.29235,144.25428,46.64179,56.64179,15.79970,10.00000,83.10000,7.35739
-9.67324,53.91131,0.83333,-0.86497,-237290103.93400,-661826.35440,307.47704,107.82262,1882.31785,1892.31785,305.93658,10.00000,83.20000,7.29945
-0.04832,37.43821,0.83333,-0.03306,-237306262.56280,-16158.62880,15.64663,74.87641,72.32329,82.32329,23.78899,10.00000,83.30000,7.35735
-3.59753,23.40540,0.83333,-0.65261,-237685016.77000,-378754.20720,204.85019,46.81079,1065.50042,1075.50042,209.41778,10.00000,83.40000,7.33179
-31.59901,12.49883,0.83333,-1.98664,-238411891.06720,-726874.29720,343.79636,24.99765,2021.59410,2031.59410,320.31553,10.00000,83.50000,7.28485
0.00564,5.18692,0.83333,0.00212,-238544301.27400,-132410.20680,86.71519,10.37383,362.99305,372.99305,94.90706,10.00000,83.60000,7.35290
0.18844,1.38454,0.83333,0.05015,-238636121.16400,-91819.89000,61.14634,2.76907,246.43979,256.43979,69.52332,10.00000,83.70000,7.35521
-1.22598,0.15290,0.83333,-0.43497,-238666490.78920,-30369.62520,17.48588,0.30580,74.51297,84.51297,24.45054,10.00000,83.80000,7.35731
-2.89610,0.00186,0.83333,-1.33391,-238694237.76040,-27746.97120,16.89732,0.00372,67.07678,77.07678,22.19188,10.00000,83.90000,7.35733
0.54447,0.00000,0.83333,0.02172,-238951406.91400,-257169.15360,147.69079,0.00000,704.35876,714.35876,156.41274,10.00000,84.00000,7.34415
-1.09719,0.00000,0.83333,-0.01703,-239422403.37760,-470996.46360,232.47552,0.00000,1298.32351,1308.32351,239.53603,10.00000,84.10000,7.32437
-5.54757,0.00000,0.83333,-1.60453,-239575933.12120,-153529.74360,102.98765,0.00000,416.47151,426.47151,105.62442,10.00000,84.20000,7.35101
-1.55334,0.00186,0.83333,-0.29491,-240581036.07520,-1005102.95400,385.27526,0.00372,2781.95451,2791.95451,391.82140,10.00000,84.30000,7.26615
-0.12701,0.15290,0.83333,-0.20154,-240774032.95000,-192996.87480,118.14674,0.30580,526.25533,536.25533,126.20202,10.00000,84.40000,7.34896
-1.33682,1.38454,0.83333,-0.16056,-241178670.49840,-404637.54840,209.26610,2.76907,1115.37773,1125.37773,216.09328,10.00000,84.50000,7.33067
-3.49050,5.18692,0.83333,-0.32325,-241234062.38440,-55391.88600,40.75492,10.37383,149.05327,159.05327,45.45423,10.00000,84.60000,7.35648
-2.21840,12.49883,0.83333,-1.00431,-241448090.46640,-214028.08200,132.65743,24.99765,597.02128,607.02128,138.61909,10.00000,84.70000,7.34673
-14.36444,23.40540,0.83333,-0.48860,-241858608.28720,-410517.82080,227.34461,46.81079,1153.73268,1163.73268,221.13932,10.00000,84.80000,7.32582
0.72531,37.43821,0.83333,0.05067,-242566248.66640,-707640.37920,308.55466,74.87641,1993.10593,2003.10593,317.41234,10.00000,84.90000,7.29904
-0.78288,53.91131,0.83333,-0.23323,-242630255.55400,-64006.88760,56.29456,107.82262,221.70822,231.70822,63.70057,10.00000,85.00000,7.35556
-2.26869,72.12714,0.83333,-1.46501,-242683796.83120,-53541.27720,55.16729,144.25428,210.85291,220.85291,61.08757,10.00000,85.10000,7.35564
0.17007,91.47066,0.83333,0.03526,-243288945.58840,-605148.75720,284.85428,182.94131,1762.43943,1772.43943,293.16538,10.00000,85.20000,7.30770
-0.49387,111.43863,0.83333,-0.14748,-243456163.97920,-167218.39080,125.55031,222.87726,565.93416,575.93416,133.23762,10.00000,85.30000,7.34785
-0.02965,131.63774,0.83333,-0.01614,-244282259.76640,-826095.78720,350.67203,263.27547,2416.34826,2426.34826,358.75761,10.00000,85.40000,7.28190
-6.16831,151.77028,0.83333,-1.95800,-244894574.34520,-612314.57880,299.78483,303.54056,1842.64411,1852.64411,301.75218,10.00000,85.50000,7.30233
-20.74528,171.61689,0.83333,-1.48957,-245317014.41560,-422440.07040,256.65945,343.23377,1335.06153,1345.06153,244.06460,10.00000,85.60000,7.31710
-22.90843,191.02005,0.83333,-1.00128,-245505384.82600,-188370.41040,171.13421,382.04010,704.27119,714.27119,156.39868,10.00000,85.70000,7.33957
-4.83153,209.87014,0.83333,-0.79646,-245608630.30240,-103245.47640,115.62927,419.74028,486.66313,496.66313,118.98039,10.00000,85.80000,7.34932
0.02049,228.09395,0.83333,0.03747,-245680434.81880,-71804.51640,97.63015,456.18789,417.55094,427.55094,105.83564,10.00000,85.90000,7.35167
-0.17296,245.64569,0.83333,-0.47327,-245793396.02560,-112961.20680,122.32540,491.29137,549.42682,559.42682,130.33411,10.00000,86.00000,7.34834
-9.28055,262.50000,0.83333,-0.24576,-245928901.34320,-135505.31760,145.12942,525.00000,628.90366,638.90366,144.02681,10.00000,86.10000,7.34461
-3.39187,278.64661,0.83333,-0.67358,-246556790.92240,-627889.57920,314.68162,557.29321,2012.78433,2022.78433,319.41976,10.00000,86.20000,7.29668
-5.02527,294.08618,0.83333,-0.95414,-246558473.85040,-1682.92800,75.94202,588.17235,288.76098,298.76098,79.10405,10.00000,86.30000,7.35397
-1.71114,308.82727,0.83333,-0.20912,-247189709.25520,-631235.40480,317.00161,617.65454,2052.25895,2062.25895,323.41958,10.00000,86.40000,7.29578
-0.00034,322.88397,0.83333,-0.09012,-247719558.60520,-529849.35000,287.42505,645.76793,1784.68772,1794.68772,295.56484,10.00000,86.50000,7.30680
0.17325,336.27413,0.83333,0.04981,-247866518.79160,-146960.18640,152.86084,672.54826,734.49687,744.49687,161.21061,10.00000,86.60000,7.34319
-35.55121,349.01806,0.83333,-1.71230,-247970192.81200,-103674.02040,171.08551,698.03612,627.00145,637.00145,143.70721,10.00000,86.70000,7.33958
-17.79876,361.13754,0.83333,-0.88559,-248335958.80600,-365765.99400,257.62431,722.27507,1367.15419,1377.15419,247.97567,10.00000,86.80000,7.31679
0.01569,372.65507,0.83333,0.00387,-248466358.49200,-130399.68600,151.49536,745.31013,724.87642,734.87642,159.68783,10.00000,86.90000,7.34345
-0.32008,383.59336,0.83333,-0.10197,-248427436.79680,38921.69520,66.02189,767.18672,265.47754,275.47754,73.88997,10.00000,87.00000,7.35483
-4.60999,393.97494,0.83333,-0.38631,-248961050.33920,-533613.54240,300.71988,787.94988,1866.23478,1876.23478,304.24520,10.00000,87.10000,7.30198
-0.63755,403.82185,0.83333,-0.45117,-249173348.13160,-212297.79240,190.61851,807.64369,983.53794,993.53794,198.14953,10.00000,87.20000,7.33524
-8.56432,413.15545,0.83333,-1.11234,-249087338.24560,86009.88600,49.80000,826.31090,164.23910,174.23910,49.42499,10.00000,87.30000,7.35598
-2.24809,421.99632,0.83333,-1.43095,-249920664.73360,-833326.48800,381.11596,843.99264,2726.79212,2736.79212,386.96932,10.00000,87.40000,7.26812
-0.03601,430.36414,0.83333,-0.82166,-250237704.34960,-317039.61600,231.74963,860.72827,1301.02974,1311.02974,239.87153,10.00000,87.50000,7.32458
-10.02272,438.27762,0.83333,-1.12535,-250217787.56200,19916.78760,98.78005,876.55524,372.95321,382.95321,96.94219,10.00000,87.60000,7.35153
-2.57962,445.75453,0.83333,-0.59719,-251612384.83720,-1394597.27520,506.23720,891.50905,4309.63585,4319.63585,511.68996,10.00000,87.70000,7.19905
0.25925,452.81163,0.83333,0.05771,-251563725.09880,48659.73840,74.79097,905.62326,307.64569,317.64569,83.23763,10.00000,87.80000,7.35408
-8.35557,459.46474,0.83333,-0.38725,-251504240.78680,59484.31200,78.26844,918.92947,284.23054,294.23054,78.09995,10.00000,87.90000,7.35375
-6.14592,465.72868,0.83333,-0.34974,-251514390.34960,-10149.56280,116.43588,931.45736,483.92191,493.92191,118.47249,10.00000,88.00000,7.34920
-0.29252,471.61738,0.83333,-1.45917,-251367581.71240,146808.63720,10.17779,943.23476,53.81561,63.81561,18.07604,10.00000,88.10000,7.35744
0.19674,477.14384,0.83333,0.00813,-251286018.84160,81562.87080,59.77419,954.28768,240.58031,250.58031,68.15957,10.00000,88.20000,7.35531
-10.71154,482.32019,0.83333,-1.32313,-252316972.47760,-1030953.63600,440.89247,964.64037,3336.08029,3346.08029,438.25189,10.00000,88.30000,7.23763
-13.92551,487.15771,0.83333,-1.19020,-252503824.93360,-186852.45600,205.67530,974.31541,996.19231,1006.19231,199.91470,10.00000,88.40000,7.33158
-15.98150,491.66687,0.83333,-1.06421,-252621148.26760,-117323.33400,180.33333,983.33374,807.56502,817.56502,172.52274,10.00000,88.50000,7.33758
-21.69279,495.85738,0.83333,-1.09341,-253241427.41080,-620279.14320,352.52631,991.71476,2208.85500,2218.85500,338.94794,10.00000,88.60000,7.28109
-7.76575,499.73818,0.83333,-1.19193,-253510310.68720,-268883.27640,231.41086,999.47635,1236.63617,1246.63617,231.80311,10.00000,88.70000,7.32467
-8.06099,503.31749,0.83333,-0.63247,-253649895.41680,-139584.72960,183.37371,1006.63497,881.05285,891.05285,183.48295,10.00000,88.80000,7.33690
-10.22258,506.60285,0.83333,-0.59200,-253595245.00840,54650.40840,93.17673,1013.20570,344.79616,354.79616,91.13967,10.00000,88.90000,7.35219
-0.17297,509.60114,0.83333,-0.86667,-254258551.97800,-663306.96960,343.82017,1019.20228,2342.12050,2352.12050,351.76537,10.00000,89.00000,7.28484
-0.61645,512.31859,0.83333,-0.79999,-254257667.54800,884.43000,113.84482,1024.63718,499.86184,509.86184,121.41127,10.00000,89.10000,7.34957
0.81767,514.76082,0.83333,0.05217,-254530445.93800,-272778.39000,226.08562,1029.52163,1262.47857,1272.47857,235.06279,10.00000,89.20000,7.32617
0.12860,516.93283,0.83333,0.04454,-254565919.20040,-35473.26240,131.75396,1033.86566,605.46967,615.46967,140.06277,10.00000,89.30000,7.34688
0.00769,518.83908,0.83333,0.01073,-254837058.49960,-271139.29920,226.83619,1037.67816,1262.00380,1272.00380,235.00317,10.00000,89.40000,7.32596
-1.15939,520.48345,0.83333,-0.45697,-254901904.15840,-64845.65880,147.17856,1040.96690,690.61028,700.61028,154.19674,10.00000,89.50000,7.34424
-1.35219,521.86928,0.83333,-0.08138,-256396777.21960,-1494873.06120,529.75754,1043.73855,4664.29445,4674.29445,536.42248,10.00000,89.60000,7.18380
-0.63425,522.99934,0.83333,-0.04929,-256274229.80320,122547.41640,44.01528,1045.99869,172.58985,182.58985,51.57067,10.00000,89.70000,7.35631
-4.19087,523.87595,0.83333,-1.80335,-256526187.15400,-251957.35080,224.92332,1047.75189,1213.75748,1223.75748,228.89227,10.00000,89.80000,7.32649
-16.98494,524.50084,0.83333,-1.47316,-257442963.03880,-916775.88480,424.61415,1049.00168,3061.10052,3071.10052,415.70893,10.00000,89.90000,7.24639
-1.86523,524.87527,0.83333,-0.35713,-257451771.39280,-8808.35400,122.22767,1049.75054,539.34292,549.34292,128.54413,10.00000,90.00000,7.34836
-3.50895,525.00000,0.83333,-1.22647,-257370481.69720,81289.69560,74.52157,1050.00000,289.19529,299.19529,79.20005,10.00000,90.10000,7.35410
-5.08893,524.87527,0.83333,-1.00603,-257595875.59480,-225393.89760,216.39515,1049.75054,1140.96943,1150.96943,219.46835,10.00000,90.20000,7.32880
-3.54431,524.50084,0.83333,-0.75600,-257476100.92000,119774.67480,49.26078,1049.00168,181.79341,191.79341,53.90582,10.00000,90.30000,7.35602
-2.10627,523.87595,0.83333,-1.02892,-257767543.65400,-291442.73400,236.58771,1047.75189,1323.43910,1333.43910,242.63796,10.00000,90.40000,7.32319
-4.90616,522.99934,0.83333,-1.78866,-259131154.61680,-1363610.96280,507.93692,1045.99869,4300.80757,4310.80757,511.06206,10.00000,90.50000,7.19797
-7.01298,521.86928,0.83333,-0.31481,-259157904.29440,-26749.67760,135.58724,1043.73855,586.17394,596.17394,136.75384,10.00000,90.60000,7.34625
-3.74567,520.48345,0.83333,-1.45003,-259566856.77760,-408952.48320,276.02958,1040.96690,1646.46257,1656.46257,280.42799,10.00000,90.70000,7.31075
-0.16636,518.83908,0.83333,-0.46913,-260194008.93280,-627152.15520,335.07691,1037.67816,2250.92840,2260.92840,343.03239,10.00000,90.80000,7.28851
-0.76745,516.93283,0.83333,-0.44185,-260423679.05800,-229670.12520,212.58882,1033.86566,1144.90540,1154.90540,219.98451,10.00000,90.90000,7.32981
-4.87687,514.76082,0.83333,-0.28272,-260249488.97920,174190.07880,3.99757,1029.52163,20.89949,30.89949,7.31152,10.00000,91.00000,7.35749
-3.88168,512.31859,0.83333,-0.09783,-260859227.09920,-609738.12000,333.45546,1024.63718,2196.03559,2206.03559,337.69629,10.00000,91.10000,7.28918
-1.34866,509.60114,0.83333,-0.10443,-260804747.75200,54479.34720,85.02608,1019.20228,348.26962,358.26962,91.86383,10.00000,91.20000,7.35308
-1.57048,506.60285,0.83333,-0.29052,-261494956.20400,-690208.45200,351.97960,1013.20570,2413.84855,2423.84855,358.52378,10.00000,91.30000,7.28133
-0.41067,503.31749,0.83333,-0.04944,-261565911.02320,-70954.81920,146.39797,1006.63497,690.41421,700.41421,154.16501,10.00000,91.40000,7.34438
-8.27516,499.73818,0.83333,-2.13057,-261396415.58920,169495.43400,6.71982,999.47635,18.91753,28.91753,6.63546,10.00000,91.50000,7.35747
-0.64405,495.85738,0.83333,-0.01765,-261848736.32200,-452320.73280,283.48441,991.71476,1742.30386,1752.30386,290.98187,10.00000,91.60000,7.30818
-17.49971,491.66687,0.83333,-1.81710,-262511108.09080,-662371.76880,359.20133,983.33374,2321.58845,2331.58845,349.81311,10.00000,91.70000,7.27816
-2.31616,487.15771,0.83333,-1.94300,-263521783.35520,-1010675.26440,428.33809,974.31541,3284.58900,3294.58900,434.09967,10.00000,91.80000,7.24441
-1.99219,482.32019,0.83333,-0.47262,-264137257.11400,-615473.75880,330.18737,964.64037,2181.96952,2191.96952,336.31902,10.00000,91.90000,7.29051
